"id","household","kids","vehicles","priceExpected","incomeExpected","businessExpected","financialStability","investments","income","age","employmentSector","region","hoursPerWeek"
50842978.9168924,4,1,3,4,0,"Worse Off","Better Off","Savings account",43,41,"Health services","South",43
50752127.0530813,3,2,1,4,3,"Worse Off","Worse Off","Savings account",39,42,"Financial services","West",36
50791496.5494591,4,1,3,-1,0,"Worse Off","Worse Off","Savings account",43,47,"Transportation and utilities","Midwest",35
50790256.0351308,4,2,2,3,2,"Worse Off","Better Off","Retirement account",50,26,"Professional and business services","Northeast",45
50805528.293303,5,2,3,-3,2,"Worse Off","Better Off","Retirement account",35,53,"Public administration","South",31
50729430.9124679,2,1,2,2,0,"Better Off","Worse Off","Stocks",47,24,"Wholesale and retail trade","West",40
50853681.292098,4,2,2,5,2,"Worse Off","Worse Off","Retirement account",52,51,"Transportation and utilities","Midwest",40
50841129.444917,4,1,3,-1,2,"Better Off","Worse Off","Savings account",61,36,"Other","Northeast",39
50973263.3731705,5,2,2,-1,0,"Worse Off","Worse Off","Stocks",32,52,"Leisure and hospitality","South",33
50864857.2737542,4,3,1,-2,1,"Better Off","Worse Off","Mutual funds",38,24,"Leisure and hospitality","West",36
50639698.058619,3,2,1,5,1,"Worse Off","Worse Off","Savings account",53,30,"Health services","Midwest",40
50780022.6125276,2,1,1,2,3,"Worse Off","Worse Off","Bonds",44,27,"Wholesale and retail trade","Northeast",40
50892712.5338128,5,4,1,-1,-1,"Better Off","Worse Off","Savings account",51,22,"Financial services","South",33
50852298.5705637,4,3,1,-1,0,"Worse Off","Better Off","Savings account",33,33,"Wholesale and retail trade","West",44
50835992.3677329,2,1,1,5,0,"Worse Off","Worse Off","Savings account",46,29,"Health services","Midwest",43
50823965.6788414,6,2,3,-2,1,"Worse Off","Better Off","Savings account",54,40,"Public administration","Northeast",47
50809531.666738,9,5,3,3,2,"Worse Off","Worse Off","Mutual funds",63,46,"Health services","South",45
50868659.1380176,5,2,3,1,1,"Worse Off","Worse Off","Savings account",39,NA,"Education","West",43
50895645.1956013,4,2,2,2,-1,"Worse Off","Worse Off","Mutual funds",44,56,"Health services","Midwest",38
50766524.5297019,5,4,2,1,2,"Worse Off","Worse Off","Savings account",51,45,"Leisure and hospitality","Northeast",34
50925905.4865408,6,2,3,-2,1,"Worse Off","Better Off","Retirement account",32,25,"Transportation and utilities","South",37
50842461.0368662,4,3,1,5,-1,"Worse Off","Worse Off","Retirement account",56,35,"Leisure and hospitality","West",39
50923947.3639591,5,2,3,4,2,"Worse Off","Worse Off","Savings account",56,22,"Other","Midwest",31
50770212.824706,4,3,1,-2,2,"Better Off","Better Off","Savings account",39,32,"Professional and business services","Northeast",32
50773519.4592453,4,3,2,-3,1,"Worse Off","Worse Off","Savings account",56,45,"Wholesale and retail trade","South",36
50672447.4261813,2,1,1,-2,1,"Worse Off","Worse Off","Savings account",39,32,"Professional and business services","West",33
50747030.1903855,4,3,1,5,3,"Worse Off","Worse Off","Savings account",52,40,"Health services","Midwest",45
50693799.3771118,4,2,2,1,3,"Worse Off","Worse Off","Retirement account",21,38,"Financial services","Northeast",34
50887175.1731242,5,3,2,3,2,"Worse Off","Better Off","Mutual funds",36,21,"Education","South",34
50692904.4972579,4,3,1,5,0,"Worse Off","Worse Off","Savings account",55,29,"Other","West",47
50898450.6036551,5,3,2,2,0,"Worse Off","Worse Off","Savings account",40,36,"Financial services","Midwest",49
50872025.9408214,2,1,1,2,2,"Worse Off","Worse Off","Retirement account",67,28,"Leisure and hospitality","Northeast",35
50823904.7730177,3,2,2,-1,2,"Better Off","Better Off","Retirement account",45,34,"Wholesale and retail trade","South",49
50941152.9389855,3,1,2,2,0,"Worse Off","Worse Off","Savings account",43,30,"Transportation and utilities","West",32
50808434.0571263,2,1,1,1,1,"Better Off","Worse Off","Savings account",46,38,"Public administration","Midwest",35
50806511.8139024,3,2,1,1,2,"Worse Off","Worse Off","Retirement account",46,26,"Manufacturing","Northeast",38
50931493.7447461,4,3,1,2,1,"Better Off","Worse Off","Retirement account",43,49,"Public administration","South",34
50871735.0388948,4,1,2,-3,1,"Better Off","Worse Off","Stocks",45,19,"Education","West",30
50803967.9744265,5,3,2,1,2,"Worse Off","Worse Off","Stocks",60,35,"Leisure and hospitality","Midwest",37
50747517.1702204,3,2,1,-3,3,"Better Off","Worse Off","Savings account",42,33,"Other","Northeast",38
50774424.0483875,4,3,1,-1,2,"Better Off","Worse Off","Savings account",65,24,"Other","South",41
50701322.6913917,2,1,1,-2,-1,"Worse Off","Better Off","Savings account",40,38,"Health services","West",32
50793866.2399624,2,1,1,-3,1,"Better Off","Better Off","Stocks",30,48,"Public administration","Midwest",31
50778084.0940802,4,2,2,7,1,"Worse Off","Worse Off","Savings account",55,48,"Leisure and hospitality","Northeast",42
50942060.5194856,2,1,1,4,0,"Worse Off","Worse Off","Mutual funds",56,42,"Transportation and utilities","South",29
50947437.8221747,5,3,2,2,2,"Better Off","Worse Off","Savings account",46,41,"Other","West",38
50947650.041034,4,2,2,4,1,"Worse Off","Better Off","Stocks",39,39,"Professional and business services","Midwest",46
50949324.3035917,3,2,2,-2,0,"Better Off","Better Off","Stocks",75,36,"Health services","Northeast",50
50951313.7941025,4,2,2,6,0,"Worse Off","Worse Off","Savings account",50,42,"Professional and business services","South",49
50687687.1490325,4,2,2,3,0,"Worse Off","Worse Off","Retirement account",49,53,"Manufacturing","West",53
51049478.1056025,6,3,2,5,2,"Worse Off","Worse Off","Stocks",35,18,"Leisure and hospitality","Midwest",41
50761089.2548917,2,1,1,3,0,"Worse Off","Worse Off","Stocks",32,29,"Public administration","Northeast",45
50711247.1965417,4,2,2,2,2,"Worse Off","Worse Off","Savings account",41,NA,"Health services","South",29
50797050.6695703,4,2,2,-1,-1,"Better Off","Better Off","Mutual funds",35,33,"Health services","West",45
50684214.6781848,5,3,2,3,1,"Worse Off","Worse Off","Savings account",64,31,"Manufacturing","Midwest",45
50863116.5015116,5,3,2,1,1,"Better Off","Worse Off","Mutual funds",59,41,"Wholesale and retail trade","Northeast",37
50726301.9776738,2,1,2,2,0,"Worse Off","Worse Off","Savings account",86,29,"Construction","South",41
50881152.0229736,5,3,2,3,3,"Worse Off","Worse Off","Stocks",38,48,"Wholesale and retail trade","West",37
50836188.2309617,6,5,1,-1,1,"Worse Off","Worse Off","Mutual funds",45,33,"Education","Midwest",33
50775043.3564157,5,4,1,3,1,"Worse Off","Worse Off","Savings account",39,NA,"Wholesale and retail trade","Northeast",41
50819478.5752537,3,1,2,-3,2,"Worse Off","Better Off","Savings account",61,29,"Construction","South",33
50846913.0417287,3,2,2,1,2,"Better Off","Worse Off","Stocks",40,54,"Leisure and hospitality","West",34
50709614.0994859,4,1,3,-3,-1,"Better Off","Better Off","Savings account",34,29,"Public administration","Midwest",29
50762316.8000969,4,3,1,3,0,"Worse Off","Worse Off","Retirement account",36,45,"Leisure and hospitality","Northeast",34
50871802.1320431,2,1,1,-1,1,"Worse Off","Worse Off","Savings account",51,NA,"Transportation and utilities","South",32
50698082.1012075,4,3,2,1,1,"Better Off","Worse Off","Mutual funds",70,56,"Manufacturing","West",53
50848477.8291329,4,2,2,2,2,"Worse Off","Worse Off","Savings account",32,28,"Wholesale and retail trade","Midwest",53
50888701.5841579,2,1,1,3,3,"Worse Off","Worse Off","Bonds",31,23,"Leisure and hospitality","Northeast",39
50865951.9067726,2,1,1,1,3,"Better Off","Worse Off","Mutual funds",41,36,"Manufacturing","South",32
50907753.7767311,3,2,2,2,2,"Better Off","Worse Off","Retirement account",56,40,"Transportation and utilities","West",42
50816697.5777988,5,1,3,3,1,"Worse Off","Worse Off","Stocks",52,41,"Other","Midwest",35
50747406.7677648,8,6,2,-3,3,"Better Off","Better Off","Retirement account",50,25,"Leisure and hospitality","Northeast",42
50654906.4575256,4,3,2,5,2,"Worse Off","Worse Off","Stocks",58,39,"Transportation and utilities","South",41
50827271.1937448,5,3,2,-3,0,"Better Off","Better Off","Bonds",40,30,"Health services","West",48
50782875.1155973,3,1,2,4,1,"Worse Off","Worse Off","Retirement account",41,60,"Wholesale and retail trade","Midwest",33
50833714.2281842,3,1,2,-3,1,"Worse Off","Better Off","Mutual funds",39,NA,"Health services","Northeast",28
50651902.5434059,4,3,2,1,3,"Worse Off","Worse Off","Bonds",32,29,"Professional and business services","South",39
50744579.737331,6,3,3,7,2,"Worse Off","Worse Off","Savings account",56,28,"Construction","West",32
50870212.2525111,7,5,2,2,2,"Worse Off","Better Off","Savings account",43,38,"Manufacturing","Midwest",39
50801688.345476,5,3,2,-1,2,"Better Off","Worse Off","Bonds",51,33,"Construction","Northeast",30
50889044.9814636,5,4,2,0,3,"Worse Off","Better Off","Savings account",25,29,"Other","South",36
50833433.6131123,3,2,1,3,1,"Worse Off","Worse Off","Retirement account",45,36,"Construction","West",33
50720365.7432961,5,4,1,2,2,"Worse Off","Worse Off","Stocks",27,47,"Leisure and hospitality","Midwest",33
50806336.8229136,2,1,2,3,1,"Worse Off","Worse Off","Savings account",49,39,"Wholesale and retail trade","Northeast",43
50741937.7802646,2,1,2,1,-1,"Worse Off","Worse Off","Stocks",46,46,"Professional and business services","South",39
50842405.6658688,6,4,2,-2,1,"Worse Off","Better Off","Retirement account",68,33,"Construction","West",36
50941476.3546218,3,1,2,5,0,"Worse Off","Worse Off","Savings account",56,28,"Other","Midwest",46
50791931.4422119,3,1,2,-3,1,"Better Off","Worse Off","Savings account",49,42,"Transportation and utilities","Northeast",40
50771279.3004988,3,2,1,2,1,"Worse Off","Worse Off","Bonds",26,31,"Health services","South",39
50955342.3575304,5,4,1,-1,2,"Better Off","Better Off","Retirement account",30,25,"Public administration","West",33
50789580.3945783,3,1,2,-1,1,"Better Off","Worse Off","Savings account",63,23,"Health services","Midwest",37
50837874.1544536,4,3,1,2,1,"Worse Off","Worse Off","Bonds",34,56,"Wholesale and retail trade","Northeast",36
50811954.0871589,4,2,2,2,1,"Better Off","Worse Off","Stocks",60,45,"Transportation and utilities","South",39
50949874.6071412,3,2,2,1,2,"Worse Off","Worse Off","Savings account",46,24,"Financial services","West",38
50728770.5398368,4,2,2,-1,2,"Better Off","Worse Off","Savings account",49,32,"Health services","Midwest",36
50877538.1359551,6,3,3,3,2,"Worse Off","Worse Off","Retirement account",35,50,"Wholesale and retail trade","Northeast",38
50796329.8549693,3,2,2,4,0,"Worse Off","Worse Off","Mutual funds",62,42,"Manufacturing","South",31
50724988.5673894,5,3,2,0,3,"Worse Off","Worse Off","Mutual funds",37,33,"Transportation and utilities","West",36
50779674.9258483,5,2,3,-1,1,"Worse Off","Worse Off","Savings account",46,29,"Public administration","Midwest",52
50868769.3713947,5,4,1,2,2,"Worse Off","Worse Off","Mutual funds",31,26,"Construction","Northeast",35
50750995.0676512,5,3,2,2,2,"Worse Off","Worse Off","Mutual funds",46,37,"Education","South",36
50673095.2477961,5,4,1,-1,0,"Better Off","Worse Off","Bonds",40,25,"Transportation and utilities","West",44
50833121.8077229,3,1,2,3,0,"Worse Off","Worse Off","Bonds",41,38,"Health services","Midwest",36
50766922.7577995,3,1,2,5,0,"Worse Off","Worse Off","Retirement account",43,36,"Other","Northeast",32
50799469.2140487,5,3,2,1,1,"Better Off","Better Off","Mutual funds",49,NA,"Professional and business services","South",40
50854011.4920989,2,1,1,-2,2,"Better Off","Better Off","Stocks",51,30,"Transportation and utilities","West",38
50978280.107648,2,1,2,-1,1,"Worse Off","Worse Off","Savings account",83,50,"Leisure and hospitality","Midwest",48
50865261.5233158,3,1,2,-1,1,"Worse Off","Better Off","Bonds",39,35,"Transportation and utilities","Northeast",41
50850810.1223225,2,1,1,1,3,"Worse Off","Worse Off","Savings account",40,28,"Other","South",41
50879634.3496491,4,3,1,-1,3,"Worse Off","Better Off","Stocks",33,27,"Education","West",33
50835891.9983257,3,2,1,7,1,"Worse Off","Worse Off","Savings account",28,NA,"Financial services","Midwest",33
50614949.7696185,3,2,1,2,2,"Worse Off","Worse Off","Savings account",45,34,"Manufacturing","Northeast",35
50772536.5079959,4,3,1,2,1,"Worse Off","Worse Off","Mutual funds",28,NA,"Professional and business services","South",32
50855130.0038871,5,3,2,2,1,"Worse Off","Worse Off","Retirement account",55,51,"Public administration","West",32
50755478.1305403,4,2,2,6,1,"Worse Off","Worse Off","Retirement account",43,55,"Construction","Midwest",38
50833990.0160567,3,2,1,-1,1,"Worse Off","Better Off","Stocks",28,33,"Wholesale and retail trade","Northeast",32
50753914.6819703,3,2,1,-1,1,"Worse Off","Better Off","Retirement account",38,54,"Transportation and utilities","South",40
50795080.3095688,4,2,2,2,1,"Worse Off","Worse Off","Retirement account",38,40,"Financial services","West",37
50605768.3572109,6,4,2,4,2,"Worse Off","Worse Off","Retirement account",28,35,"Construction","Midwest",28
50883146.3116382,3,2,2,2,4,"Worse Off","Worse Off","Bonds",78,35,"Public administration","Northeast",54
50746185.823948,3,1,2,1,1,"Worse Off","Better Off","Retirement account",65,NA,"Manufacturing","South",39
50890818.2684295,6,4,2,4,3,"Better Off","Worse Off","Savings account",56,34,"Education","West",46
50778347.3532612,3,1,3,1,1,"Worse Off","Worse Off","Stocks",38,39,"Health services","Midwest",46
50863042.6759091,3,1,2,0,2,"Worse Off","Better Off","Retirement account",61,18,"Health services","Northeast",46
50876457.8512201,3,1,2,2,0,"Worse Off","Worse Off","Retirement account",40,32,"Health services","South",42
50767428.0224653,4,2,2,1,3,"Better Off","Worse Off","Stocks",48,20,"Professional and business services","West",51
50923551.2307855,3,1,2,3,1,"Worse Off","Worse Off","Savings account",57,37,"Wholesale and retail trade","Midwest",43
50794709.1020939,4,1,3,0,1,"Worse Off","Better Off","Savings account",28,38,"Leisure and hospitality","Northeast",46
50906268.9897599,4,3,1,2,2,"Worse Off","Worse Off","Retirement account",58,37,"Wholesale and retail trade","South",33
50803443.7242973,4,3,1,-1,1,"Worse Off","Worse Off","Retirement account",40,NA,"Financial services","West",40
50934327.6308732,2,1,2,7,1,"Worse Off","Worse Off","Bonds",59,40,"Professional and business services","Midwest",30
50809309.3847478,3,1,2,4,-1,"Worse Off","Worse Off","Retirement account",48,36,"Financial services","Northeast",41
50907847.2985566,7,4,3,5,1,"Worse Off","Worse Off","Retirement account",48,52,"Wholesale and retail trade","South",37
50822410.0901657,3,1,2,1,2,"Better Off","Worse Off","Savings account",47,42,"Professional and business services","West",37
50824537.8746892,4,3,1,5,1,"Worse Off","Worse Off","Retirement account",42,36,"Education","Midwest",42
50736321.666082,5,3,2,0,1,"Worse Off","Better Off","Stocks",42,32,"Construction","Northeast",55
50869680.2380947,3,2,1,0,1,"Better Off","Better Off","Stocks",45,42,"Public administration","South",36
50765224.0206897,4,2,2,4,2,"Worse Off","Worse Off","Savings account",62,39,"Transportation and utilities","West",33
50768464.9201247,3,1,2,3,1,"Worse Off","Worse Off","Retirement account",36,48,"Public administration","Midwest",38
50929784.0208939,2,1,1,4,2,"Worse Off","Worse Off","Savings account",64,40,"Leisure and hospitality","Northeast",46
50689403.0155968,4,2,2,-1,-1,"Better Off","Worse Off","Mutual funds",49,36,"Health services","South",41
50736772.8373473,4,2,2,0,1,"Better Off","Worse Off","Savings account",51,58,"Construction","West",54
50862312.1637705,3,2,1,2,2,"Worse Off","Worse Off","Savings account",41,32,"Manufacturing","Midwest",33
50874528.0602469,2,1,1,-3,1,"Better Off","Better Off","Bonds",35,38,"Other","Northeast",38
50916677.5870937,2,1,2,-1,0,"Better Off","Better Off","Stocks",57,41,"Leisure and hospitality","South",37
50819049.7836458,5,3,2,0,1,"Worse Off","Worse Off","Stocks",43,32,"Public administration","West",43
50849200.5937099,4,2,2,5,1,"Worse Off","Worse Off","Stocks",54,26,"Public administration","Midwest",38
50891737.5760817,3,2,2,5,1,"Worse Off","Worse Off","Mutual funds",73,49,"Financial services","Northeast",38
50772969.8372786,3,2,1,-1,2,"Better Off","Worse Off","Savings account",37,27,"Public administration","South",33
50803745.6241567,6,5,1,-2,1,"Better Off","Better Off","Stocks",42,23,"Health services","West",35
50740239.3254057,4,2,2,2,0,"Worse Off","Worse Off","Stocks",67,34,"Construction","Midwest",38
50831687.0673118,5,3,2,2,0,"Worse Off","Worse Off","Savings account",57,41,"Transportation and utilities","Northeast",35
50648347.899331,3,2,1,0,0,"Worse Off","Worse Off","Bonds",35,44,"Other","South",41
50893587.5728072,3,1,2,0,0,"Better Off","Better Off","Bonds",66,33,"Wholesale and retail trade","West",50
51065430.0776054,5,4,1,-1,-1,"Worse Off","Worse Off","Bonds",32,22,"Professional and business services","Midwest",36
50901643.2879671,2,1,1,-1,-1,"Worse Off","Worse Off","Mutual funds",20,32,"Professional and business services","Northeast",39
50857894.2214431,3,1,2,1,2,"Worse Off","Better Off","Bonds",69,39,"Manufacturing","South",38
50807453.0424049,2,1,2,2,0,"Better Off","Worse Off","Bonds",50,21,"Public administration","West",55
50837758.0798028,5,2,3,-2,0,"Worse Off","Better Off","Stocks",44,43,"Manufacturing","Midwest",31
50981791.7908685,3,1,2,-3,1,"Better Off","Worse Off","Bonds",46,54,"Transportation and utilities","Northeast",40
50641487.9900855,2,1,1,-2,1,"Better Off","Worse Off","Mutual funds",34,46,"Public administration","South",32
50808087.4952175,6,4,2,0,3,"Worse Off","Worse Off","Retirement account",56,29,"Public administration","West",41
50711026.8204549,3,1,2,5,2,"Worse Off","Worse Off","Stocks",47,28,"Construction","Midwest",41
50924593.2056122,4,2,2,0,1,"Better Off","Better Off","Retirement account",61,51,"Construction","Northeast",30
51006660.7882936,3,2,1,3,2,"Worse Off","Worse Off","Retirement account",34,NA,"Wholesale and retail trade","South",43
50887308.2401019,3,1,2,1,1,"Worse Off","Worse Off","Stocks",56,31,"Leisure and hospitality","West",32
50707608.0211556,6,4,2,1,0,"Worse Off","Worse Off","Stocks",42,24,"Transportation and utilities","Midwest",34
50751425.0244744,5,4,1,1,0,"Worse Off","Worse Off","Savings account",29,NA,"Health services","Northeast",36
50749044.8648168,3,2,1,4,0,"Worse Off","Worse Off","Stocks",37,23,"Wholesale and retail trade","South",35
50946843.2669058,4,3,1,-3,3,"Better Off","Better Off","Stocks",82,34,"Other","West",36
50833842.3112416,3,2,1,2,2,"Worse Off","Worse Off","Retirement account",27,19,"Health services","Midwest",39
50775093.4103256,9,8,1,0,-1,"Better Off","Better Off","Stocks",42,25,"Wholesale and retail trade","Northeast",38
50972239.5798129,5,4,1,-3,1,"Worse Off","Better Off","Savings account",61,34,"Other","South",37
50718713.5151128,6,3,3,6,2,"Worse Off","Worse Off","Stocks",47,30,"Professional and business services","West",43
50831480.8564714,5,3,2,3,0,"Worse Off","Worse Off","Savings account",30,28,"Leisure and hospitality","Midwest",41
50776969.5726693,4,2,2,2,0,"Better Off","Worse Off","Bonds",35,31,"Financial services","Northeast",38
50835490.9873459,2,1,2,5,1,"Worse Off","Worse Off","Bonds",45,26,"Health services","South",56
50752989.3262777,2,1,2,2,3,"Worse Off","Worse Off","Bonds",57,18,"Wholesale and retail trade","West",48
50859698.8445245,4,2,2,5,1,"Worse Off","Worse Off","Mutual funds",46,33,"Financial services","Midwest",32
50787182.0436838,3,1,2,6,0,"Better Off","Worse Off","Retirement account",44,35,"Wholesale and retail trade","Northeast",34
50780127.7657357,2,1,2,1,0,"Better Off","Worse Off","Retirement account",69,37,"Health services","South",34
51069962.2403152,2,1,2,2,0,"Worse Off","Worse Off","Retirement account",41,40,"Wholesale and retail trade","West",33
50802570.19178,4,3,1,-4,2,"Better Off","Better Off","Savings account",32,37,"Health services","Midwest",37
50851808.8333249,2,1,1,4,0,"Worse Off","Worse Off","Mutual funds",40,NA,"Public administration","Northeast",37
50968571.6514859,3,2,2,2,4,"Worse Off","Worse Off","Bonds",43,38,"Manufacturing","South",55
50822812.466562,7,3,3,5,1,"Worse Off","Worse Off","Retirement account",30,44,"Health services","West",38
50750594.3131901,3,2,1,3,0,"Worse Off","Worse Off","Mutual funds",42,46,"Construction","Midwest",33
50710971.3654802,4,2,2,6,0,"Worse Off","Worse Off","Savings account",51,31,"Public administration","Northeast",38
50796165.3557485,2,1,1,0,1,"Worse Off","Worse Off","Stocks",39,44,"Construction","South",34
50704438.5078233,2,1,1,0,-1,"Worse Off","Worse Off","Savings account",56,23,"Leisure and hospitality","West",28
50790017.7882669,3,1,2,4,1,"Worse Off","Better Off","Savings account",50,40,"Leisure and hospitality","Midwest",31
50905821.3605189,3,1,2,1,1,"Worse Off","Worse Off","Savings account",54,39,"Leisure and hospitality","Northeast",37
50772865.1381396,3,2,2,-2,2,"Better Off","Worse Off","Retirement account",68,23,"Leisure and hospitality","South",41
50882532.2941357,4,2,2,2,2,"Worse Off","Worse Off","Mutual funds",56,50,"Other","West",38
50899355.3527867,3,1,2,4,0,"Worse Off","Worse Off","Mutual funds",46,41,"Health services","Midwest",35
50627418.0972513,5,4,1,1,1,"Better Off","Worse Off","Bonds",26,42,"Education","Northeast",38
50836062.7978075,3,1,2,-2,1,"Better Off","Worse Off","Retirement account",68,50,"Public administration","South",31
50867571.1956568,3,2,1,6,0,"Worse Off","Worse Off","Retirement account",39,48,"Transportation and utilities","West",31
50820586.5470176,3,2,1,3,2,"Worse Off","Better Off","Mutual funds",73,37,"Leisure and hospitality","Midwest",33
50808023.8635111,2,1,1,2,1,"Worse Off","Better Off","Savings account",41,28,"Other","Northeast",35
50846972.0798615,3,2,1,1,1,"Better Off","Worse Off","Bonds",26,25,"Financial services","South",31
50824185.7221111,3,2,2,6,1,"Worse Off","Worse Off","Retirement account",37,22,"Health services","West",31
50723461.9171804,4,2,2,0,1,"Better Off","Worse Off","Savings account",39,36,"Financial services","Midwest",39
50920368.6129204,3,1,2,0,2,"Worse Off","Worse Off","Stocks",42,39,"Transportation and utilities","Northeast",30
50891603.9799925,3,2,1,1,1,"Worse Off","Worse Off","Stocks",37,49,"Professional and business services","South",41
50677914.5065087,3,2,1,1,1,"Worse Off","Worse Off","Retirement account",37,29,"Health services","West",39
50952483.8892904,3,2,1,6,1,"Worse Off","Worse Off","Mutual funds",22,51,"Leisure and hospitality","Midwest",35
50627065.8664796,4,1,3,1,0,"Better Off","Worse Off","Bonds",64,47,"Transportation and utilities","Northeast",34
51002140.5483144,3,2,1,3,1,"Worse Off","Worse Off","Retirement account",31,37,"Public administration","South",31
51173444.1797983,2,1,2,0,1,"Worse Off","Better Off","Retirement account",50,28,"Manufacturing","West",31
50993118.4811335,3,1,2,3,2,"Better Off","Worse Off","Retirement account",23,45,"Leisure and hospitality","Midwest",33
50708769.1313571,4,2,2,0,2,"Worse Off","Worse Off","Savings account",43,38,"Health services","Northeast",38
50916619.7994687,3,2,2,0,2,"Better Off","Better Off","Mutual funds",69,30,"Wholesale and retail trade","South",33
50760425.4590281,4,2,2,4,1,"Worse Off","Worse Off","Retirement account",53,NA,"Transportation and utilities","West",32
50728540.2036473,5,3,2,2,1,"Better Off","Worse Off","Savings account",41,22,"Construction","Midwest",32
50810298.1894532,5,3,2,0,1,"Better Off","Worse Off","Savings account",51,30,"Professional and business services","Northeast",43
50893980.4196742,2,1,1,3,0,"Worse Off","Worse Off","Retirement account",33,46,"Leisure and hospitality","South",34
50870601.4262888,3,1,2,4,3,"Worse Off","Worse Off","Stocks",51,NA,"Financial services","West",33
50979664.4914943,3,2,2,4,0,"Worse Off","Worse Off","Savings account",39,26,"Manufacturing","Midwest",33
50811276.5981917,4,2,2,-1,1,"Better Off","Better Off","Stocks",47,31,"Leisure and hospitality","Northeast",39
50743117.7516151,7,4,3,1,1,"Worse Off","Worse Off","Retirement account",51,NA,"Construction","South",34
50879286.949133,5,3,2,-3,-1,"Better Off","Better Off","Stocks",50,28,"Wholesale and retail trade","West",38
50689777.3476647,2,1,1,1,1,"Worse Off","Worse Off","Savings account",51,22,"Manufacturing","Midwest",40
50609670.0368801,3,1,3,2,2,"Better Off","Worse Off","Retirement account",83,40,"Health services","Northeast",36
50782154.8949159,3,1,2,-3,2,"Better Off","Better Off","Mutual funds",46,33,"Education","South",42
50843368.9931686,4,2,2,-1,2,"Worse Off","Better Off","Savings account",46,31,"Public administration","West",29
50812801.5120071,3,2,1,0,1,"Worse Off","Worse Off","Stocks",36,27,"Health services","Midwest",36
50934214.795781,5,3,2,4,4,"Worse Off","Worse Off","Mutual funds",57,NA,"Public administration","Northeast",40
51008392.6793633,5,2,3,4,1,"Worse Off","Worse Off","Retirement account",61,40,"Professional and business services","South",37
50851721.0254339,4,1,3,5,2,"Worse Off","Worse Off","Mutual funds",52,44,"Other","West",47
50848746.0053046,5,3,2,3,3,"Worse Off","Worse Off","Retirement account",53,30,"Wholesale and retail trade","Midwest",41
50809218.6252546,3,1,2,2,1,"Worse Off","Worse Off","Bonds",36,36,"Construction","Northeast",35
50880875.7392613,2,1,1,4,1,"Worse Off","Worse Off","Savings account",24,30,"Leisure and hospitality","South",29
50726695.8941161,6,4,2,-1,1,"Better Off","Better Off","Retirement account",44,44,"Transportation and utilities","West",37
50835902.7805873,2,1,1,2,3,"Worse Off","Better Off","Retirement account",43,39,"Public administration","Midwest",58
50775337.5150829,5,3,2,6,1,"Worse Off","Worse Off","Retirement account",38,37,"Other","Northeast",37
50879048.5201855,4,2,2,-2,2,"Worse Off","Worse Off","Savings account",52,44,"Professional and business services","South",54
50971889.3271513,3,1,2,1,2,"Worse Off","Worse Off","Savings account",46,38,"Manufacturing","West",37
50785214.8973922,3,2,1,6,1,"Worse Off","Worse Off","Savings account",40,51,"Construction","Midwest",34
50824433.7116311,5,4,1,5,1,"Worse Off","Worse Off","Retirement account",59,31,"Wholesale and retail trade","Northeast",48
50990620.2694986,3,1,2,-3,2,"Worse Off","Better Off","Savings account",50,23,"Public administration","South",35
50819329.4586992,4,2,2,2,3,"Worse Off","Worse Off","Savings account",46,32,"Leisure and hospitality","West",46
50777255.2155437,3,2,1,1,0,"Worse Off","Better Off","Stocks",36,36,"Manufacturing","Midwest",38
50983416.6405433,5,2,2,2,3,"Worse Off","Better Off","Savings account",35,NA,"Financial services","Northeast",47
50754726.2021255,9,7,2,4,1,"Worse Off","Worse Off","Stocks",50,NA,"Health services","South",36
50895824.6499329,4,3,2,2,-1,"Worse Off","Worse Off","Savings account",60,35,"Leisure and hospitality","West",46
50897469.4409745,3,2,1,3,1,"Better Off","Worse Off","Bonds",33,36,"Leisure and hospitality","Midwest",40
50893116.4310168,4,2,2,0,0,"Worse Off","Worse Off","Mutual funds",56,28,"Professional and business services","Northeast",49
50873376.8877494,4,3,1,3,2,"Worse Off","Worse Off","Savings account",51,37,"Wholesale and retail trade","South",51
50691434.5381013,7,5,2,2,2,"Worse Off","Better Off","Savings account",51,37,"Manufacturing","West",31
50789398.246322,2,1,1,2,1,"Worse Off","Worse Off","Savings account",51,48,"Professional and business services","Midwest",44
50698875.0690805,3,1,2,2,0,"Worse Off","Worse Off","Savings account",46,36,"Manufacturing","Northeast",36
50820141.3177471,2,1,2,3,1,"Worse Off","Worse Off","Savings account",73,50,"Manufacturing","South",41
50789139.381654,5,2,3,3,1,"Worse Off","Worse Off","Bonds",47,49,"Professional and business services","West",39
50772872.5643321,5,3,2,2,0,"Worse Off","Worse Off","Retirement account",46,42,"Education","Midwest",33
50868902.9927269,5,3,2,0,1,"Better Off","Worse Off","Retirement account",43,25,"Other","Northeast",42
50760498.4046963,3,2,1,4,1,"Worse Off","Worse Off","Mutual funds",39,36,"Other","South",34
50910062.725935,4,2,2,2,0,"Worse Off","Worse Off","Savings account",61,57,"Manufacturing","West",49
50998689.5743568,3,1,2,4,3,"Worse Off","Worse Off","Savings account",48,44,"Manufacturing","Midwest",39
50847672.4437189,2,1,1,3,2,"Worse Off","Worse Off","Savings account",47,28,"Construction","Northeast",43
50804612.3839987,4,2,2,2,2,"Worse Off","Worse Off","Savings account",38,38,"Transportation and utilities","South",45
